"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"LGI1","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.011","0.018","0.989","5.61e-01",NA,NA,NA,0.000889017
"SSUH2","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.004","0.007","0.996","5.61e-01",NA,NA,NA,2.41e-06
"KCNG4","Stem-cell-iPSC","DEP","Wald ratio",1," 0.004","0.007","1.004","5.61e-01",NA,NA,NA,7.21e-06
"SNRPFP3","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.008","0.014","0.992","5.63e-01",NA,NA,NA,7.03e-06
"LMCD1-AS1","Stem-cell-iPSC","DEP","MR Egger",3,"-0.014","0.017","0.986","5.64e-01",0.492826425,0.655247615,0.650147392,0.002433516
"LINC01500","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.014","0.024","0.986","5.68e-01",NA,NA,NA,1.76e-05
"RNU6-329P","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.015","0.027","0.985","5.68e-01",NA,NA,NA,0.000140689
"PTPRG","Stem-cell-iPSC","DEP","Inverse variance weighted",2,"-0.005","0.008","0.995","5.68e-01",NA,0.508146835,NA,0.000346148
"OR7A5","Stem-cell-iPSC","DEP","Wald ratio",1," 0.004","0.007","1.004","5.70e-01",NA,NA,NA,5.29e-07
"FOXF2","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.003","0.006","0.997","5.70e-01",NA,NA,NA,0.002577881
"DBIP1","Stem-cell-iPSC","DEP","Wald ratio",1," 0.003","0.006","1.003","5.70e-01",NA,NA,NA,0.002577724
"PTPRD","Stem-cell-iPSC","DEP","Inverse variance weighted",3,"-0.003","0.005","0.997","5.70e-01",0.33554882,0.487182432,0.604940749,0.000809505
"RNY1P1","Stem-cell-iPSC","DEP","Wald ratio",1," 0.018","0.031","1.018","5.71e-01",NA,NA,NA,0.005234733
