"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"ETV3","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.032,2.718,0.0388,0.408669259,NA,NA,NA
"TBC1D22A","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.02,2.718,0.0389,0.611419288,NA,NA,NA
"NEPNP","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.122,2.718,0.039,0.001802497,NA,NA,NA
"CDH11","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.076,2.718,0.039,0.050604587,NA,NA,NA
"KANSL3","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.096,2.718,0.039,0.014230645,NA,NA,NA
"KCNC2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.02,2.718,0.0391,0.608816838,NA,NA,NA
"CPNE4","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.018,2.718,0.0395,0.655724681,NA,NA,NA
"COLEC12","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.002,2.718,0.0396,0.957568738,NA,NA,NA
"GFRA4","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.093,2.718,0.0397,0.019335236,NA,NA,NA
"TLE2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.034,2.718,0.0399,0.390164447,NA,NA,NA
"HS6ST1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.026,2.718,0.0401,0.513552977,NA,NA,NA
"AIM1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.051,2.718,0.0402,0.207343144,NA,NA,NA
"RN7SL366P","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.058,2.718,0.0402,0.150999794,NA,NA,NA
"HECW2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.119,2.718,0.0403,0.00324233,NA,NA,NA
"SEMA6D","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.066,2.718,0.0403,0.100328231,NA,NA,NA
"CRB1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.076,2.718,0.0404,0.059271507,NA,NA,NA
"RNF138P2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.023,2.718,0.0404,0.565078486,NA,NA,NA
