"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"SNX3","Brain Cortex","SCZ","Wald ratio",1,0.203,0.052,1.225,9.71e-05,NA,NA,NA,0.947527589
"TRDN","Brain Cortex","SCZ","Inverse variance weighted",2,0.136,0.035,1.145,9.72e-05,NA,0.77895343,NA,0.102862123
"SPG7","Brain Cortex","SCZ","Wald ratio",1,0.196,0.051,1.217,0.000104,NA,NA,NA,0.908455975
"RPL13","Brain Cortex","SCZ","Wald ratio",1,0.121,0.031,1.129,0.000104,NA,NA,NA,0.908455975
"CDHR1","Brain Cortex","SCZ","Wald ratio",1,0.103,0.027,1.109,0.000122,NA,NA,NA,0.875673667
"MYO19","Brain Cortex","SCZ","Wald ratio",1,0.178,0.046,1.195,0.000122,NA,NA,NA,0.874023176
"GGNBP2","Brain Cortex","SCZ","Wald ratio",1,0.198,0.052,1.219,0.000122,NA,NA,NA,0.874033301
"DHRS11","Brain Cortex","SCZ","Wald ratio",1,0.237,0.062,1.268,0.000122,NA,NA,NA,0.874033301
"ZNHIT3","Brain Cortex","SCZ","Wald ratio",1,0.204,0.053,1.226,0.000122,NA,NA,NA,0.874033301
"QPCT","Brain Cortex","SCZ","Inverse variance weighted",2,-0.185,0.048,0.831,0.000132,NA,0.147807874,NA,0.268208878
"RP11-463M16.4","Brain Cortex","SCZ","Inverse variance weighted",2,-0.125,0.033,0.882,0.000136,NA,0.316458689,NA,0.023359135
"QKI","Brain Cortex","SCZ","Wald ratio",1,-0.164,0.043,0.849,0.000138,NA,NA,NA,0.876290819
"NDST3","Brain Cortex","SCZ","Wald ratio",1,0.176,0.046,1.192,0.000143,NA,NA,NA,0.87192492
"NPIPB13","Brain Cortex","SCZ","Inverse variance weighted",2,-0.36,0.095,0.697,0.00015,NA,0.620339965,NA,0.738114097
"RLBP1","Brain Cortex","SCZ","Wald ratio",1,-0.347,0.092,0.707,0.00015,NA,NA,NA,0.848458577
"FANCI","Brain Cortex","SCZ","Wald ratio",1,-0.548,0.145,0.578,0.00015,NA,NA,NA,0.848458352
"POLG","Brain Cortex","SCZ","Wald ratio",1,-0.478,0.126,0.62,0.00015,NA,NA,NA,0.848458577
"BBX","Brain Cortex","SCZ","Wald ratio",1,-0.132,0.035,0.876,0.000151,NA,NA,NA,0.84805083
"GNB1L","Brain Cortex","SCZ","Wald ratio",1,0.664,0.175,1.942,0.000155,NA,NA,NA,0.872651787
"ANKRD27","Brain Cortex","SCZ","Wald ratio",1,0.169,0.045,1.185,0.000158,NA,NA,NA,0.854777384
"KIAA0040","Brain Cortex","SCZ","Wald ratio",1,-0.147,0.039,0.863,0.000163,NA,NA,NA,0.839682447
"GALK2","Brain Cortex","SCZ","Wald ratio",1,-0.182,0.048,0.834,0.000169,NA,NA,NA,0.046066888
"SECISBP2L","Brain Cortex","SCZ","Wald ratio",1,0.448,0.119,1.565,0.000169,NA,NA,NA,0.897299201
"TMEFF2","Brain Cortex","SCZ","Wald ratio",1,-0.186,0.049,0.83,0.000172,NA,NA,NA,0.881410926
"CASP2","Brain Cortex","SCZ","Wald ratio",1,0.81,0.216,2.249,0.000172,NA,NA,NA,0.912445009
"KCTD10","Brain Cortex","SCZ","Wald ratio",1,-0.119,0.032,0.888,0.000175,NA,NA,NA,0.862819677
"AC079950.1","Brain Cortex","SCZ","Wald ratio",1,0.277,0.074,1.319,0.000177,NA,NA,NA,0.836573142
"RP11-352M15.1","Brain Cortex","SCZ","Wald ratio",1,-0.093,0.025,0.911,0.000177,NA,NA,NA,0.836573142
"CASQ1","Brain Cortex","SCZ","Wald ratio",1,0.081,0.022,1.084,0.00019,NA,NA,NA,0.817985031
"MMAB","Brain Cortex","SCZ","Weighted median",7,-0.032,0.009,0.968,0.00019,0.203074069,0.267383028,0.632953026,0.008303668
"CCDC103","Brain Cortex","SCZ","Inverse variance weighted",2,-0.492,0.132,0.612,2e-04,NA,0.80006063,NA,0.326591432
"METTL21A","Brain Cortex","SCZ","Wald ratio",1,0.099,0.027,1.104,0.000226,NA,NA,NA,0.8274294
"CREB1","Brain Cortex","SCZ","Wald ratio",1,0.566,0.153,1.761,0.000226,NA,NA,NA,0.827366619
"PRDM11","Brain Cortex","SCZ","Wald ratio",1,0.197,0.053,1.218,0.000232,NA,NA,NA,0.849821492
"LINC02696","Brain Cortex","SCZ","Wald ratio",1,-0.378,0.103,0.685,0.000232,NA,NA,NA,0.851514066
"ATP5G1","Brain Cortex","SCZ","Wald ratio",1,-0.045,0.012,0.956,0.000243,NA,NA,NA,0.795502781
"TTLL6","Brain Cortex","SCZ","Wald ratio",1,0.185,0.05,1.203,0.000243,NA,NA,NA,0.794952294
"SNF8","Brain Cortex","SCZ","Wald ratio",1,0.21,0.057,1.233,0.000243,NA,NA,NA,0.792370811
"ATP5MC1","Brain Cortex","SCZ","Wald ratio",1,-0.145,0.04,0.865,0.000243,NA,NA,NA,0.795502781
"UBE2Z","Brain Cortex","SCZ","Wald ratio",1,-0.627,0.171,0.534,0.000243,NA,NA,NA,0.7954524
"CADM2","Brain Cortex","SCZ","Wald ratio",1,0.15,0.041,1.162,0.000272,NA,NA,NA,0.004848606
"PCDH7","Brain Cortex","SCZ","Wald ratio",1,0.112,0.031,1.119,0.000278,NA,NA,NA,0.771906605
"WDR26","Brain Cortex","SCZ","Wald ratio",1,0.608,0.168,1.836,0.000294,NA,NA,NA,0.780182804
"CNIH3","Brain Cortex","SCZ","Wald ratio",1,-0.198,0.055,0.82,0.000294,NA,NA,NA,0.78012745
"SEMA6D","Brain Cortex","SCZ","Weighted median",3,-0.141,0.039,0.869,0.000294,0.679972314,0.47204527,0.454622858,0.025718901
"TMED4","Brain Cortex","SCZ","Wald ratio",1,-0.401,0.111,0.67,0.000302,NA,NA,NA,0.748302268
"DDX56","Brain Cortex","SCZ","Wald ratio",1,-0.452,0.125,0.637,0.000302,NA,NA,NA,0.748302268
"NEBL-AS1","Brain Cortex","SCZ","Wald ratio",1,0.206,0.057,1.229,0.000309,NA,NA,NA,0.769815729
"SLX1A","Brain Cortex","SCZ","Wald ratio",1,-0.444,0.123,0.642,0.000323,NA,NA,NA,0.738114097
"BOLA2B","Brain Cortex","SCZ","Wald ratio",1,-0.482,0.134,0.618,0.000323,NA,NA,NA,0.738114093
"SLX1B","Brain Cortex","SCZ","Wald ratio",1,-0.469,0.131,0.625,0.000323,NA,NA,NA,0.738114096
"BOLA2","Brain Cortex","SCZ","Wald ratio",1,-0.305,0.085,0.737,0.000323,NA,NA,NA,0.738114097
"SEPTIN1","Brain Cortex","SCZ","Wald ratio",1,-0.55,0.153,0.577,0.000323,NA,NA,NA,0.738110629
"INO80E","Brain Cortex","SCZ","Wald ratio",1,-0.672,0.187,0.511,0.000323,NA,NA,NA,0.731331702
"RP11-231C14.4","Brain Cortex","SCZ","Wald ratio",1,-0.182,0.05,0.834,0.000323,NA,NA,NA,0.738114097
"BOLA2-SMG1P6","Brain Cortex","SCZ","Wald ratio",1,-0.148,0.041,0.862,0.000323,NA,NA,NA,0.738114097
"SMG1P5","Brain Cortex","SCZ","Wald ratio",1,-0.151,0.042,0.86,0.000323,NA,NA,NA,0.738114097
"MED30","Brain Cortex","SCZ","Wald ratio",1,-0.382,0.106,0.683,0.00033,NA,NA,NA,0.772625543
"PRKAB1","Brain Cortex","SCZ","Wald ratio",1,-0.268,0.075,0.765,0.000343,NA,NA,NA,0.735842147
"PFKFB2","Brain Cortex","SCZ","Wald ratio",1,-0.308,0.086,0.735,0.00035,NA,NA,NA,0.718943483
"PRKG1","Brain Cortex","SCZ","Wald ratio",1,-0.101,0.028,0.904,0.000353,NA,NA,NA,0.015287344
