"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"ST7L","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.031","0.022","0.970","1.63e-01",NA,NA,NA,0.021070615
"SORCS2","Brain Prefrontal cortex","ED","Weighted median",3,"-0.029","0.020","0.972","1.63e-01",0.641400994,0.853349478,0.804782169,0.023283534
"DLGAP2","Brain Prefrontal cortex","ED","MR Egger",6," 0.090","0.053","1.094","1.66e-01",0.724631095,0.316058925,0.121625138,0.021511022
"ANKRD33B","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.039","0.028","0.962","1.67e-01",NA,NA,NA,0.017872586
"KIF26A","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.038","0.027","0.963","1.68e-01",NA,NA,NA,0.024630104
"ERBB4","Brain Prefrontal cortex","ED","Wald ratio",1," 0.026","0.019","1.026","1.69e-01",NA,NA,NA,0.017094155
"DLGAP2","Brain Prefrontal cortex","ED","Inverse variance weighted",6,"-0.013","0.009","0.987","1.69e-01",0.724631095,0.316058925,0.121625138,0.021511022
"CEP104","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.047","0.034","0.954","1.70e-01",NA,NA,NA,0.018894302
"SLC35F1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.031","0.023","0.969","1.71e-01",NA,NA,NA,0.016860469
"NPM1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.043","0.031","0.958","1.73e-01",NA,NA,NA,0.017318167
"EFCAB2","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.036","0.026","0.965","1.73e-01",NA,NA,NA,0.018002951
"CCDC77","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.018","0.013","0.982","1.76e-01",NA,NA,NA,0.017903861
"DPP10","Brain Prefrontal cortex","ED","Wald ratio",1," 0.026","0.019","1.027","1.77e-01",NA,NA,NA,0.019960231
"PAM","Brain Prefrontal cortex","ED","Wald ratio",1," 0.040","0.030","1.041","1.78e-01",NA,NA,NA,0.015016508
"WDR35","Brain Prefrontal cortex","ED","Wald ratio",1," 0.032","0.024","1.033","1.82e-01",NA,NA,NA,0.016688695
"ZNF429","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.025","0.019","0.976","1.85e-01",NA,NA,NA,0.017280332
"NEK8","Brain Prefrontal cortex","ED","Wald ratio",1," 0.037","0.028","1.038","1.86e-01",NA,NA,NA,0.016649731
"FBXO34","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.030","0.023","0.970","1.87e-01",NA,NA,NA,0.015748723
"CDHR2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.025","0.019","1.025","1.88e-01",NA,NA,NA,0.017256054
"PTPRN2","Brain Prefrontal cortex","ED","Weighted mode",3," 0.032","0.016","1.032","1.89e-01",0.547645443,0.818942059,0.87754452,0.010832893
"PASK","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.027","0.021","0.974","1.90e-01",NA,NA,NA,0.032250017
"RBFOX1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.050","0.038","0.951","1.92e-01",NA,NA,NA,0.015554807
"WDR37","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.038","0.029","0.963","1.92e-01",NA,NA,NA,0.023533731
"CAPZB","Brain Prefrontal cortex","ED","Wald ratio",1," 0.031","0.023","1.031","1.93e-01",NA,NA,NA,0.01627132
"COL18A1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.032","0.025","0.968","1.94e-01",NA,NA,NA,0.02030782
"THEGL","Brain Prefrontal cortex","ED","Wald ratio",1," 0.044","0.034","1.045","1.95e-01",NA,NA,NA,0.02083336
"SLX9","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.033","0.025","0.968","1.96e-01",NA,NA,NA,0.023509873
"WDR70","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.021","0.017","0.979","2.02e-01",NA,NA,NA,0.016334198
"CTNNA2","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.035","0.027","0.966","2.03e-01",NA,NA,NA,0.020910019
"AGAP1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.034","0.027","1.035","2.06e-01",NA,NA,NA,0.015226328
"WDR33","Brain Prefrontal cortex","ED","Wald ratio",1," 0.040","0.032","1.041","2.09e-01",NA,NA,NA,0.012630443
"LRPAP1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.032","0.026","1.033","2.16e-01",NA,NA,NA,0.015471698
"PCBP3","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.031","0.025","0.969","2.17e-01",NA,NA,NA,0.016022067
"DOT1L","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.057","0.046","0.945","2.21e-01",NA,NA,NA,0.025350687
"FAM124A","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.041","0.033","0.960","2.23e-01",NA,NA,NA,0.013837075
"RNASEH2A","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.031","0.025","0.970","2.23e-01",NA,NA,NA,0.01866832
"PTPN14","Brain Prefrontal cortex","ED","Wald ratio",1," 0.031","0.025","1.031","2.25e-01",NA,NA,NA,0.01661332
"RYR3","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.040","0.033","0.961","2.26e-01",NA,NA,NA,0.012358231
"SCG3","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.034","0.028","0.966","2.27e-01",NA,NA,NA,0.013621281
"SORCS2","Brain Prefrontal cortex","ED","Weighted mode",3,"-0.038","0.022","0.963","2.29e-01",0.641400994,0.853349478,0.804782169,0.023283534
"ATP11A","Brain Prefrontal cortex","ED","Inverse variance weighted",2," 0.023","0.019","1.023","2.30e-01",NA,0.654485458,NA,0.008083119
"ARHGEF10","Brain Prefrontal cortex","ED","Inverse variance weighted",2,"-0.018","0.015","0.982","2.34e-01",NA,0.587131256,NA,0.01594266
"RUNX2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.025","0.021","1.025","2.34e-01",NA,NA,NA,0.014695044
"AMDHD1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.041","0.034","1.042","2.35e-01",NA,NA,NA,0.01358234
"OSBPL3","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.029","0.025","0.971","2.36e-01",NA,NA,NA,0.01435197
"HSPA12A","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.030","0.025","0.971","2.38e-01",NA,NA,NA,0.016043821
"F13A1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.026","0.022","0.974","2.39e-01",NA,NA,NA,0.023703995
"GNA12","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.039","0.033","0.962","2.39e-01",NA,NA,NA,0.012662532
"FRAS1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.030","0.026","1.031","2.40e-01",NA,NA,NA,0.013894041
"MTSS1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.033","0.028","0.967","2.41e-01",NA,NA,NA,0.013460604
"PTPRJ","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.027","0.023","0.974","2.42e-01",NA,NA,NA,0.014915023
"PKD1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.041","0.035","1.042","2.42e-01",NA,NA,NA,0.022019926
"CEP72","Brain Prefrontal cortex","ED","Wald ratio",1," 0.039","0.034","1.040","2.44e-01",NA,NA,NA,0.012910551
"ASB5","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.044","0.038","0.957","2.45e-01",NA,NA,NA,0.01505082
"SYNE1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.031","0.027","0.969","2.48e-01",NA,NA,NA,0.021085892
"ZNF16","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.019","0.016","0.981","2.50e-01",NA,NA,NA,0.015712974
"CHRM5","Brain Prefrontal cortex","ED","Wald ratio",1," 0.021","0.018","1.021","2.53e-01",NA,NA,NA,0.013199262
"RGS14","Brain Prefrontal cortex","ED","Wald ratio",1," 0.025","0.022","1.025","2.55e-01",NA,NA,NA,0.013577329
"VIPR2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.031","0.027","1.031","2.59e-01",NA,NA,NA,0.014274302
"ADAMTS3","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.046","0.041","0.955","2.60e-01",NA,NA,NA,0.01376539
"RAET1E","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.027","0.024","0.973","2.61e-01",NA,NA,NA,0.012652346
"ASAP2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.028","0.025","1.029","2.62e-01",NA,NA,NA,0.012879523
"HSD17B11","Brain Prefrontal cortex","ED","Wald ratio",1," 0.038","0.034","1.039","2.70e-01",NA,NA,NA,0.012364163
"ZNF827","Brain Prefrontal cortex","ED","Wald ratio",1," 0.024","0.022","1.025","2.71e-01",NA,NA,NA,0.013468823
"COL19A1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.032","0.029","0.969","2.75e-01",NA,NA,NA,0.012512688
"STMN4","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.022","0.020","0.978","2.77e-01",NA,NA,NA,0.012314915
"AFDN","Brain Prefrontal cortex","ED","Wald ratio",1," 0.021","0.020","1.021","2.79e-01",NA,NA,NA,0.01278593
"KYAT1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.060","0.055","0.942","2.79e-01",NA,NA,NA,0.013973109
"TEC","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.022","0.021","0.978","2.81e-01",NA,NA,NA,0.012385924
"MUC12","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.031","0.028","0.970","2.82e-01",NA,NA,NA,0.016010605
"PLXNA2","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.039","0.036","0.962","2.83e-01",NA,NA,NA,0.013749946
"ABCC4","Brain Prefrontal cortex","ED","Wald ratio",1," 0.022","0.020","1.022","2.84e-01",NA,NA,NA,0.021818624
"LHCGR","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.021","0.019","0.980","2.85e-01",NA,NA,NA,0.014814695
"DYNC2I1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.026","0.025","0.974","2.87e-01",NA,NA,NA,0.012040305
"SLC35E4","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.024","0.022","0.977","2.91e-01",NA,NA,NA,0.0239331
"ZNF415","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.024","0.023","0.976","2.94e-01",NA,NA,NA,0.015563633
"EIF3B","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.018","0.018","0.982","2.97e-01",NA,NA,NA,0.011698561
"ZNF385D","Brain Prefrontal cortex","ED","Wald ratio",1," 0.029","0.028","1.030","2.97e-01",NA,NA,NA,0.022420956
"ZCCHC24","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.022","0.021","0.978","2.99e-01",NA,NA,NA,0.012719082
"PIP5K1C","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.026","0.025","0.974","3.01e-01",NA,NA,NA,0.026144826
"SMOC2","Brain Prefrontal cortex","ED","Inverse variance weighted",2," 0.015","0.015","1.015","3.03e-01",NA,0.596070669,NA,0.011366848
"PRDM16","Brain Prefrontal cortex","ED","Wald ratio",1," 0.028","0.028","1.029","3.03e-01",NA,NA,NA,0.011443455
"SYNE3","Brain Prefrontal cortex","ED","Wald ratio",1," 0.026","0.026","1.027","3.08e-01",NA,NA,NA,0.013415923
"EIF3H","Brain Prefrontal cortex","ED","Wald ratio",1," 0.031","0.031","1.032","3.14e-01",NA,NA,NA,0.011514405
"ANGPT4","Brain Prefrontal cortex","ED","Wald ratio",1," 0.020","0.020","1.020","3.14e-01",NA,NA,NA,0.011272834
"CACNA1C","Brain Prefrontal cortex","ED","Weighted mode",3,"-0.025","0.019","0.975","3.14e-01",0.050837023,0.147995983,0.97177583,0.063705173
"FMN2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.015","0.015","1.015","3.14e-01",NA,NA,NA,0.012703078
"HLA-DPB1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.032","0.032","0.968","3.17e-01",NA,NA,NA,0.011713185
"ANKRD36B","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.017","0.017","0.983","3.21e-01",NA,NA,NA,0.011590541
"CAPN9","Brain Prefrontal cortex","ED","Wald ratio",1," 0.017","0.018","1.018","3.21e-01",NA,NA,NA,0.011034558
"SLC38A10","Brain Prefrontal cortex","ED","Wald ratio",1," 0.044","0.045","1.045","3.24e-01",NA,NA,NA,0.013922053
"SH3RF3","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.024","0.025","0.976","3.24e-01",NA,NA,NA,0.011034233
"TMEM178B","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.032","0.032","0.969","3.28e-01",NA,NA,NA,0.010802956
"SYTL3","Brain Prefrontal cortex","ED","Wald ratio",1," 0.050","0.051","1.051","3.32e-01",NA,NA,NA,0.01044181
"RPS6KA2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.021","0.022","1.022","3.32e-01",NA,NA,NA,0.010563386
"HOMER1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.033","0.035","0.967","3.35e-01",NA,NA,NA,0.003176995
"RNF213","Brain Prefrontal cortex","ED","Wald ratio",1," 0.023","0.024","1.023","3.41e-01",NA,NA,NA,0.01114237
"GIGYF2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.025","0.027","1.026","3.42e-01",NA,NA,NA,0.010899925
"ADCY2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.028","0.029","1.028","3.42e-01",NA,NA,NA,0.009364052
"PRKAG2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.028","0.030","1.029","3.42e-01",NA,NA,NA,0.009033864
"SIM2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.026","0.027","1.026","3.42e-01",NA,NA,NA,0.012248883
"WIPF1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.026","0.028","0.974","3.43e-01",NA,NA,NA,0.010314106
"TRIO","Brain Prefrontal cortex","ED","Wald ratio",1," 0.015","0.016","1.015","3.47e-01",NA,NA,NA,0.010353084
"MS4A12","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.025","0.027","0.975","3.47e-01",NA,NA,NA,0.009965732
"LMF1","Brain Prefrontal cortex","ED","Inverse variance weighted",2,"-0.018","0.019","0.982","3.51e-01",NA,0.571857655,NA,0.013717327
"NINJ2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.023","0.025","1.024","3.52e-01",NA,NA,NA,0.010846181
"CCDC149","Brain Prefrontal cortex","ED","Wald ratio",1," 0.023","0.024","1.023","3.53e-01",NA,NA,NA,0.010613093
"TBC1D1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.019","0.021","0.981","3.56e-01",NA,NA,NA,0.011818665
"UBE2F","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.033","0.036","0.968","3.57e-01",NA,NA,NA,0.011258611
"PXDN","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.018","0.019","0.982","3.58e-01",NA,NA,NA,0.010303084
"VPS41","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.028","0.031","0.972","3.58e-01",NA,NA,NA,0.009455544
"SNX7","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.069","0.078","0.933","3.72e-01",NA,NA,NA,0.025052408
"CHPT1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.022","0.025","1.023","3.73e-01",NA,NA,NA,0.015373521
"S100A16","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.028","0.031","0.973","3.75e-01",NA,NA,NA,0.01285142
"ANXA11","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.024","0.027","0.977","3.76e-01",NA,NA,NA,0.010882957
"FRMPD2","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.015","0.018","0.985","3.77e-01",NA,NA,NA,0.011184217
"TBX19","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.036","0.041","0.965","3.79e-01",NA,NA,NA,0.022257168
"FIBCD1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.033","0.038","0.967","3.86e-01",NA,NA,NA,0.009832143
"SCD5","Brain Prefrontal cortex","ED","Wald ratio",1," 0.028","0.032","1.028","3.86e-01",NA,NA,NA,0.009676504
"SHB","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.024","0.028","0.977","3.98e-01",NA,NA,NA,0.009514197
"SLC27A1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.023","0.027","0.977","3.99e-01",NA,NA,NA,0.009432043
"ADAM12","Brain Prefrontal cortex","ED","Wald ratio",1," 0.020","0.024","1.021","3.99e-01",NA,NA,NA,0.009845391
"NBPF3","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.021","0.026","0.979","4.03e-01",NA,NA,NA,0.00945222
"TFPI","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.026","0.031","0.974","4.04e-01",NA,NA,NA,0.010942059
"KREMEN1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.017","0.021","1.018","4.05e-01",NA,NA,NA,0.012010132
"PIWIL4","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.031","0.038","0.970","4.15e-01",NA,NA,NA,0.008739421
"KCNG2","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.016","0.019","0.984","4.16e-01",NA,NA,NA,0.015335794
"SIPA1L3","Brain Prefrontal cortex","ED","Wald ratio",1," 0.026","0.032","1.026","4.20e-01",NA,NA,NA,0.008720792
"SBF2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.022","0.027","1.022","4.21e-01",NA,NA,NA,0.010042551
"SLC7A11","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.031","0.038","0.970","4.22e-01",NA,NA,NA,0.017902093
"CDH4","Brain Prefrontal cortex","ED","Inverse variance weighted",3,"-0.009","0.011","0.991","4.27e-01",0.782237215,0.577290143,0.496471075,0.007476306
"TACC3","Brain Prefrontal cortex","ED","Wald ratio",1," 0.026","0.033","1.027","4.28e-01",NA,NA,NA,0.012353638
"ANKRD18B","Brain Prefrontal cortex","ED","Wald ratio",1," 0.031","0.039","1.031","4.28e-01",NA,NA,NA,0.012869815
"FAM120B","Brain Prefrontal cortex","ED","Wald ratio",1," 0.017","0.022","1.018","4.34e-01",NA,NA,NA,0.009507594
"CPZ","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.021","0.027","0.980","4.38e-01",NA,NA,NA,0.013218576
"APAF1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.024","0.031","1.024","4.39e-01",NA,NA,NA,0.016074649
"CSMD1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.022","0.028","1.022","4.39e-01",NA,NA,NA,0.010459779
"THBS2","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.026","0.034","0.974","4.39e-01",NA,NA,NA,0.011396028
"CACNA1C","Brain Prefrontal cortex","ED","Simple mode",3,"-0.021","0.023","0.979","4.40e-01",0.050837023,0.147995983,0.97177583,0.063705173
"SYT9","Brain Prefrontal cortex","ED","Wald ratio",1," 0.022","0.028","1.022","4.42e-01",NA,NA,NA,0.010068323
"CTNND2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.018","0.023","1.018","4.42e-01",NA,NA,NA,0.009150021
"GABRR2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.032","0.042","1.033","4.45e-01",NA,NA,NA,0.009991768
"CAMK4","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.026","0.034","0.974","4.45e-01",NA,NA,NA,0.008722711
"PIERCE2","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.059","0.077","0.943","4.46e-01",NA,NA,NA,0.016671947
"PSD4","Brain Prefrontal cortex","ED","Wald ratio",1," 0.023","0.031","1.024","4.48e-01",NA,NA,NA,0.009019626
"CROCC2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.028","0.037","1.028","4.50e-01",NA,NA,NA,0.008734906
"PCDHB16","Brain Prefrontal cortex","ED","Wald ratio",1," 0.013","0.017","1.013","4.50e-01",NA,NA,NA,0.008867376
"TPCN2","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.015","0.020","0.985","4.51e-01",NA,NA,NA,0.011862088
"PLEKHG4B","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.015","0.020","0.985","4.60e-01",NA,NA,NA,0.013486899
"SPAG1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.023","0.031","1.023","4.61e-01",NA,NA,NA,0.009135018
"PSMD5","Brain Prefrontal cortex","ED","Wald ratio",1," 0.020","0.027","1.020","4.62e-01",NA,NA,NA,0.009059687
"BCAR1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.024","0.032","1.024","4.62e-01",NA,NA,NA,0.008798342
"TG","Brain Prefrontal cortex","ED","Wald ratio",1," 0.022","0.030","1.022","4.62e-01",NA,NA,NA,0.008758119
"KCNIP1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.031","0.043","1.032","4.69e-01",NA,NA,NA,0.014369675
"MCOLN2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.016","0.022","1.016","4.71e-01",NA,NA,NA,0.010276558
"CDH4","Brain Prefrontal cortex","ED","MR Egger",3,"-0.116","0.107","0.890","4.73e-01",0.782237215,0.577290143,0.496471075,0.007476306
"GSE1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.025","0.035","1.026","4.73e-01",NA,NA,NA,0.012363469
"LRBA","Brain Prefrontal cortex","ED","Wald ratio",1," 0.018","0.025","1.018","4.75e-01",NA,NA,NA,0.008737261
"TRIML1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.022","0.031","1.022","4.76e-01",NA,NA,NA,0.008843751
"CTU2","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.024","0.033","0.977","4.76e-01",NA,NA,NA,0.012498334
"AK3","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.019","0.027","0.981","4.77e-01",NA,NA,NA,0.009901346
"TP63","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.015","0.021","0.985","4.77e-01",NA,NA,NA,0.015420524
"AUTS2","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.019","0.026","0.982","4.78e-01",NA,NA,NA,0.016250616
"PTPRM","Brain Prefrontal cortex","ED","Wald ratio",1," 0.025","0.036","1.026","4.78e-01",NA,NA,NA,0.008950654
"LY96","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.045","0.063","0.956","4.79e-01",NA,NA,NA,0.012958697
"CHST13","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.023","0.032","0.978","4.87e-01",NA,NA,NA,0.008403466
"ZDHHC20","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.010","0.014","0.990","4.90e-01",NA,NA,NA,0.008712245
"TPD52","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.019","0.028","0.981","4.91e-01",NA,NA,NA,0.00864122
"E2F7","Brain Prefrontal cortex","ED","Wald ratio",1," 0.014","0.020","1.014","4.93e-01",NA,NA,NA,0.008927407
"DIRAS1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.018","0.027","0.982","4.94e-01",NA,NA,NA,0.011966308
"WNK2","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.025","0.036","0.976","4.96e-01",NA,NA,NA,0.008754684
"NRCAM","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.019","0.027","0.982","4.97e-01",NA,NA,NA,0.00950657
"FLT4","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.015","0.022","0.985","5.00e-01",NA,NA,NA,0.011345857
"LRP1B","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.024","0.036","0.976","5.02e-01",NA,NA,NA,0.012918942
"GSDME","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.026","0.038","0.975","5.03e-01",NA,NA,NA,0.00858993
"CRYL1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.017","0.025","0.984","5.03e-01",NA,NA,NA,0.009498811
"NXN","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.014","0.021","0.986","5.07e-01",NA,NA,NA,0.010545432
"BIN1","Brain Prefrontal cortex","ED","Wald ratio",1," 0.039","0.061","1.040","5.18e-01",NA,NA,NA,0.011142733
"RNF215","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.029","0.045","0.971","5.19e-01",NA,NA,NA,0.009590547
"RPH3AL","Brain Prefrontal cortex","ED","Inverse variance weighted",3," 0.012","0.018","1.012","5.21e-01",0.755820856,0.790804618,0.65106822,0.01913467
"MATN2","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.021","0.032","0.980","5.23e-01",NA,NA,NA,0.008134243
"HS1BP3","Brain Prefrontal cortex","ED","Wald ratio",1," 0.019","0.030","1.019","5.23e-01",NA,NA,NA,0.008538243
"CTDP1","Brain Prefrontal cortex","ED","Inverse variance weighted",2," 0.023","0.036","1.023","5.24e-01",NA,0.006546649,NA,0.028424799
"CYP4V2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.009","0.014","1.009","5.24e-01",NA,NA,NA,0.010314731
"CDH4","Brain Prefrontal cortex","ED","Weighted median",3,"-0.008","0.013","0.992","5.26e-01",0.782237215,0.577290143,0.496471075,0.007476306
"CDK14","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.021","0.034","0.979","5.27e-01",NA,NA,NA,0.007762562
"COLEC11","Brain Prefrontal cortex","ED","Wald ratio",1," 0.017","0.027","1.017","5.28e-01",NA,NA,NA,0.01264385
"GPAT4","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.017","0.027","0.984","5.34e-01",NA,NA,NA,0.008097907
"COL4A2","Brain Prefrontal cortex","ED","Inverse variance weighted",2,"-0.011","0.017","0.989","5.36e-01",NA,0.180750247,NA,0.007302056
"RNF141","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.031","0.050","0.969","5.36e-01",NA,NA,NA,0.009295418
"ZFP30","Brain Prefrontal cortex","ED","Wald ratio",1," 0.039","0.064","1.040","5.38e-01",NA,NA,NA,0.010813632
"CHL1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.010","0.016","0.990","5.41e-01",NA,NA,NA,0.008280602
"NAV2","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.019","0.032","0.981","5.46e-01",NA,NA,NA,0.012119917
"PJA2","Brain Prefrontal cortex","ED","Wald ratio",1," 0.009","0.015","1.009","5.50e-01",NA,NA,NA,0.008100317
"DLGAP2","Brain Prefrontal cortex","ED","Weighted median",6,"-0.006","0.011","0.994","5.51e-01",0.724631095,0.316058925,0.121625138,0.021511022
"BPI","Brain Prefrontal cortex","ED","Wald ratio",1," 0.018","0.030","1.018","5.52e-01",NA,NA,NA,0.008303226
"CAB39L","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.020","0.033","0.981","5.52e-01",NA,NA,NA,0.008028308
"C4orf47","Brain Prefrontal cortex","ED","Wald ratio",1," 0.038","0.064","1.039","5.52e-01",NA,NA,NA,0.008996594
"NCEH1","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.019","0.032","0.981","5.55e-01",NA,NA,NA,0.010394456
"PDIA5","Brain Prefrontal cortex","ED","Wald ratio",1,"-0.010","0.017","0.990","5.56e-01",NA,NA,NA,0.009847244
"KDM5B","Brain Prefrontal cortex","ED","Wald ratio",1," 0.025","0.042","1.025","5.56e-01",NA,NA,NA,0.008668257
"CDH4","Brain Prefrontal cortex","ED","Simple mode",3,"-0.011","0.016","0.989","5.60e-01",0.782237215,0.577290143,0.496471075,0.007476306
"SORCS3","Brain Prefrontal cortex","ED","Wald ratio",1," 0.013","0.022","1.013","5.65e-01",NA,NA,NA,0.008512028
