"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"CNTN4","Brain Meta analysis","BP","Inverse variance weighted",5,0.011,0.007,1.011,0.101,0.364072311,0.493116471,0.682171646,0.060314693
"STARD4","Brain Meta analysis","BP","Wald ratio",1,-0.036,0.022,0.965,0.101,NA,NA,NA,0.026318374
"SLC8A1","Brain Meta analysis","BP","Inverse variance weighted",2,0.019,0.011,1.019,0.101,NA,0.814310392,NA,0.00469924
"SORCS3","Brain Meta analysis","BP","Wald ratio",1,-0.04,0.024,0.961,0.101,NA,NA,NA,0.018156803
"LSM3","Brain Meta analysis","BP","Wald ratio",1,-0.029,0.018,0.971,0.101,NA,NA,NA,0.0175999
"DHX8","Brain Meta analysis","BP","Wald ratio",1,0.041,0.025,1.042,0.101,NA,NA,NA,0.01935445
"GPI","Brain Meta analysis","BP","Wald ratio",1,-0.038,0.023,0.962,0.102,NA,NA,NA,0.022330396
"FGF14","Brain Meta analysis","BP","Wald ratio",1,0.016,0.009,1.016,0.102,NA,NA,NA,0.018445192
"SFRP1","Brain Meta analysis","BP","Wald ratio",1,-0.034,0.021,0.967,0.102,NA,NA,NA,0.017867875
"PLPP3","Brain Meta analysis","BP","Wald ratio",1,-0.014,0.009,0.986,0.102,NA,NA,NA,0.017321648
"PLEKHA5","Brain Meta analysis","BP","Wald ratio",1,-0.013,0.008,0.987,0.103,NA,NA,NA,0.019007942
"C5orf24","Brain Meta analysis","BP","Wald ratio",1,-0.083,0.051,0.921,0.103,NA,NA,NA,0.076398249
"ZNF469","Brain Meta analysis","BP","Wald ratio",1,0.048,0.029,1.049,0.103,NA,NA,NA,0.01790879
"IQSEC1","Brain Meta analysis","BP","Inverse variance weighted",2,-0.025,0.015,0.975,0.104,NA,0.84600339,NA,0.012474489
"CEP41","Brain Meta analysis","BP","Wald ratio",1,-0.028,0.017,0.972,0.104,NA,NA,NA,0.018152289
"APBA1","Brain Meta analysis","BP","Wald ratio",1,0.025,0.015,1.025,0.104,NA,NA,NA,0.017022079
"CD82","Brain Meta analysis","BP","Wald ratio",1,-0.042,0.026,0.959,0.104,NA,NA,NA,0.023955433
"SOGA1","Brain Meta analysis","BP","Wald ratio",1,-0.014,0.009,0.986,0.105,NA,NA,NA,0.017876566
"TACC2","Brain Meta analysis","BP","Weighted median",3,-0.038,0.024,0.962,0.105,0.013596378,0.012623518,0.628510768,0.048287823
