"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"RAPGEF3","Brain Spinal cord cervical","ED","Wald ratio",1,0.008,0.027,1.008,0.772,NA,NA,NA,0.009742767
"HOTAIRM1","Brain Spinal cord cervical","ED","Wald ratio",1,0.006,0.022,1.006,0.773,NA,NA,NA,0.009247422
"TCEA3","Brain Spinal cord cervical","ED","Wald ratio",1,0.009,0.03,1.009,0.773,NA,NA,NA,0.007015103
"VPS8","Brain Spinal cord cervical","ED","Wald ratio",1,0.014,0.048,1.014,0.774,NA,NA,NA,0.000742756
"PSMG4","Brain Spinal cord cervical","ED","Wald ratio",1,-0.012,0.04,0.989,0.774,NA,NA,NA,0.005931959
"FAM107B","Brain Spinal cord cervical","ED","Wald ratio",1,0.013,0.044,1.013,0.774,NA,NA,NA,0.002077735
"TNKS2-DT","Brain Spinal cord cervical","ED","Wald ratio",1,-0.004,0.015,0.996,0.776,NA,NA,NA,0.007064612
"SAAL1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.005,0.019,0.995,0.777,NA,NA,NA,0.004317786
"SRP14-DT","Brain Spinal cord cervical","ED","Wald ratio",1,0.01,0.037,1.01,0.778,NA,NA,NA,0.008730791
"UFSP1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.007,0.023,0.993,0.778,NA,NA,NA,0.001282276
"MMP24OS","Brain Spinal cord cervical","ED","Wald ratio",1,-0.006,0.022,0.994,0.779,NA,NA,NA,0.008426695
