Psychiatric disorder,Risk phenotype,Method,Beta,Standard error,P-value,OR,OR_lci95,OR_uci95,Q Pvalue(MREgger),Q Pvalue(IVW),Intercept PValue
DEP,Viral infection,Weighted mode,-17.74608446,4547.017321,0.996886582,1.96E-08,0,Inf,0.178241788,0.180933757,0.513512517
ASD,Chickenpox,Simple mode,-1.491527975,382.2540289,0.996887186,0.225028555,0,Inf,7.34E-27,8.28E-27,0.600212941
ANX,Current employment status: Unemployed,Weighted mode,10.13390916,2599.45656,0.996889888,25182.61514,0,Inf,1.31E-27,1.37E-27,0.437673351
ED,"Illness, injury, bereavement, stress in last 2 years: Death of a spouse or partner",Simple mode,12.4412834,3193.469934,0.996892103,253035.0764,0,Inf,0.099622228,0.10105084,0.485657442
BP,Chickenpox,Weighted mode,-0.3042715,78.1115954,0.996892421,0.737660564,2.39E-67,2.28E+66,0.432852819,0.439385002,0.869913031
ANX,Current employment status: Unemployed,Simple mode,10.13390916,2601.908701,0.996892819,25182.61514,0,Inf,1.31E-27,1.37E-27,0.437673351
ASD,Viral infection,Simple mode,22.54091238,5857.341947,0.996930016,6157350326,0,Inf,3.36E-23,4.02E-23,0.999304449
PTSD,Unspecified maternal hypertension,Weighted mode,0.174145941,45.31372918,0.996933931,1.190229256,3.19E-39,4.44E+38,0.27123836,0.272223047,0.371759617
DEP,Caffeine,Simple mode,-1.123235164,293.8562962,0.996950602,0.325225932,2.38E-251,4.44E+249,0.165535111,0.165958161,0.347532961
DEP,Viral infection,Simple mode,-17.74608446,4852.36615,0.997082502,1.96E-08,0,Inf,0.178241788,0.180933757,0.513512517
ANX,Diagnoses - main ICD10: R51 Headache ,Wald ratio,0.088530047,24.52282305,0.997119557,1.09256708,1.46E-21,8.18E+20,NA,NA,NA
PTSD,Unspecified maternal hypertension,Simple mode,0.174145941,48.74104781,0.997149527,1.190229256,3.86E-42,3.67E+41,0.27123836,0.272223047,0.371759617
ANX,Current employment status: Unemployed,Simple mode,10.13390916,2889.979655,0.997202539,25182.61514,0,Inf,1.31E-27,1.37E-27,0.437673351
PTSD,Mumps,Weighted mode,0.050572453,14.66521286,0.997248783,1.051873072,3.46E-13,3.20E+12,0.015288327,0.014763219,0.172959629
ADHD,Operative procedures,Weighted mode,6.48769162,1884.958728,0.997254262,657.0049942,0,Inf,8.10E-36,8.16E-36,0.376680089
ANX,Current employment status: Unemployed,Weighted mode,10.13390916,2946.749901,0.997256433,25182.61514,0,Inf,1.31E-27,1.37E-27,0.437673351
SCZ,Operative procedures,Simple mode,-5.017716322,1514.899083,0.99735759,0.006619627,0,Inf,1.90E-08,2.06E-08,0.716297006
SCZ,Operative procedures,Weighted mode,-5.017716322,1516.372997,0.997360159,0.006619627,0,Inf,1.90E-08,2.06E-08,0.716297006
ANX,Chickenpox,Simple mode,-7.878075554,2423.833944,0.997407054,0.000378962,0,Inf,7.34E-27,8.28E-27,0.600212941
ASD,Unable to work because of sickness or disability,Weighted mode,67.33396241,20869.43007,0.997426002,1.75E+29,0,Inf,4.62E-43,5.56E-43,0.728913603
SCZ,Viral infection,Weighted mode,-14.42329676,4488.847606,0.997436713,5.45E-07,0,Inf,4.70E-07,5.05E-07,0.656918281
ADHD,Operative procedures,Simple mode,6.48769162,2031.638059,0.997452497,657.0049942,0,Inf,8.10E-36,8.16E-36,0.376680089
BP,"Illness, injury, bereavement, stress in last 2 years: Death of a spouse or partner",Simple mode,-9.071348117,2852.29313,0.997462764,0.000114912,0,Inf,0.099622228,0.10105084,0.485657442
SCZ,Viral infection,Simple mode,-14.42329676,4688.987614,0.997546121,5.45E-07,0,Inf,4.70E-07,5.05E-07,0.656918281
PTSD,Mumps,Simple mode,0.050572453,16.58393462,0.997567091,1.051873072,8.04E-15,1.38E+14,0.015288327,0.014763219,0.172959629
BP,"Illness, injury, bereavement, stress in last 2 years: Death of a spouse or partner",Weighted mode,-9.071348117,3063.884813,0.997637985,0.000114912,0,Inf,0.099622228,0.10105084,0.485657442
ED,Viral infection,Simple mode,41.68860155,14217.10496,0.99766083,1.27E+18,0,Inf,0.178241788,0.180933757,0.513512517
ED,Viral infection,Weighted mode,41.68860155,14223.52305,0.997661885,1.27E+18,0,Inf,0.178241788,0.180933757,0.513512517
ANX,Chickenpox,Weighted mode,-7.878075554,2729.904043,0.997697768,0.000378962,0,Inf,7.34E-27,8.28E-27,0.600212941
ASD,Unable to work because of sickness or disability,Simple mode,67.33396241,23542.19727,0.99771823,1.75E+29,0,Inf,4.62E-43,5.56E-43,0.728913603
ALZ,Mumps,Simple mode,0.021364412,7.618991417,0.997762835,1.021594265,3.34E-07,3123883.787,0.39439718,0.459025409,0.145831678
ED,Unspecified maternal hypertension,Weighted mode,0.005462936,1.948869961,0.997763832,1.005477885,0.022052657,45.84417104,0.127837508,0.132983393,0.809668802
OCD,Viral infection,Simple mode,55.623114,19938.96385,0.997774596,1.43E+24,0,Inf,4.70E-07,5.05E-07,0.656918281
OCD,Viral infection,Weighted mode,55.623114,20151.8328,0.997798103,1.43E+24,0,Inf,4.70E-07,5.05E-07,0.656918281
DEP,Current employment status: Retired,Simple mode,0.362352071,132.2057862,0.997813352,1.436704675,4.18E-113,4.93E+112,0.156891134,0.163030505,0.964580618
ALZ,"Illness, injury, bereavement, stress in last 2 years: Death of a spouse or partner",Simple mode,0.361133853,132.0873988,0.997818827,1.434955521,5.27E-113,3.91E+112,0.39439718,0.459025409,0.393306978
ALZ,Mumps,Weighted mode,0.021364412,7.89752585,0.997841736,1.021594265,1.94E-07,5392475.306,0.39439718,0.459025409,0.145831678
ED,Unspecified maternal hypertension,Simple mode,0.005462936,2.039502146,0.997863204,1.005477885,0.018463467,54.75601043,0.127837508,0.132983393,0.809668802
ASD,Caffeine,Simple mode,-3.575452048,1365.913394,0.997911725,0.028002764,0,Inf,9.17E-15,7.36E-15,0.123982374
ALZ,"Illness, injury, bereavement, stress in last 2 years: Death of a spouse or partner",Weighted mode,0.361133853,138.0011748,0.997912297,1.434955521,4.87E-118,4.22E+117,0.39439718,0.459025409,0.393306978
BP,Viral infection,Weighted mode,-18.73062997,7168.22743,0.997915469,7.33E-09,0,Inf,0.178241788,0.180933757,0.513512517
ASD,Caffeine,Weighted mode,-3.575452048,1399.032541,0.99796116,0.028002764,0,Inf,9.17E-15,7.36E-15,0.123982374
SCZ,Current employment status: Unemployed,Simple mode,4.916551407,1938.291951,0.997976398,136.5309607,0,Inf,0.001184416,0.00121597,0.485133606
BP,Viral infection,Simple mode,-18.73062997,7515.042556,0.998011669,7.33E-09,0,Inf,0.178241788,0.180933757,0.513512517
DEP,Current employment status: Retired,Weighted mode,0.362352071,148.9283293,0.998058881,1.436704675,2.44E-127,8.47E+126,0.156891134,0.163030505,0.964580618
DEP,Iron intake,Weighted mode,-0.347173223,147.2460988,0.998119057,0.706682904,3.24E-126,1.54E+125,0.425825758,0.422716305,0.225977787
SCZ,Current employment status: Unemployed,Weighted mode,4.916551407,2088.536171,0.998121971,136.5309607,0,Inf,0.001184416,0.00121597,0.485133606
DEP,Iron intake,Simple mode,-0.347173223,149.0488001,0.998141807,0.706682904,9.47E-128,5.27E+126,0.425825758,0.422716305,0.225977787
SCZ,Current employment status: Unemployed,Weighted mode,4.916551407,2138.570283,0.998165909,136.5309607,0,Inf,0.001184416,0.00121597,0.485133606
SCZ,Current employment status: Unemployed,Simple mode,4.916551407,2162.14395,0.998185906,136.5309607,0,Inf,0.001184416,0.00121597,0.485133606
ALZ,Current employment status: Unemployed,Weighted mode,-4.142398444,1868.968175,0.998231791,0.015884707,0,Inf,0.39439718,0.459025409,0.440608342
ADHD,Current employment status: Unemployed,Simple mode,0.76853285,346.8573728,0.998232391,2.156599876,1.21E-295,3.84E+295,1.31E-27,1.37E-27,0.437673351
ADHD,Current employment status: Unemployed,Simple mode,0.76853285,354.9955821,0.998272913,2.156599876,1.43E-302,3.25E+302,1.31E-27,1.37E-27,0.437673351
PTSD,Unable to work because of sickness or disability,Weighted mode,-19.13540047,8878.77254,0.998280614,4.89E-09,0,Inf,0.000254644,0.000252594,0.299104165
ALZ,Viral infection,Weighted mode,-15.08844439,7062.509046,0.998295674,2.80E-07,0,Inf,0.39439718,0.459025409,0.744986651
OCD,"Illness, injury, bereavement, stress in last 2 years: Death of a spouse or partner",Simple mode,4.41217211,2085.567584,0.998312284,82.44835605,0,Inf,1.16E-08,1.08E-08,0.194371799
OCD,"Illness, injury, bereavement, stress in last 2 years: Death of a spouse or partner",Weighted mode,4.41217211,2115.825172,0.998336419,82.44835605,0,Inf,1.16E-08,1.08E-08,0.194371799
ALZ,Current employment status: Unemployed,Simple mode,-4.142398444,1986.652171,0.998336535,0.015884707,0,Inf,0.39439718,0.459025409,0.440608342
BP,Iron intake,Simple mode,0.813947153,403.1636943,0.998389379,2.256798358,0,Inf,0.425825758,0.422716305,0.225977787
ALZ,Viral infection,Simple mode,-15.08844439,7529.36349,0.99840135,2.80E-07,0,Inf,0.39439718,0.459025409,0.744986651
ASD,Mumps,Simple mode,-0.008317217,4.17026943,0.998408878,0.991717275,0.000279629,3517.166124,9.37E-07,6.22E-07,0.021361089
ADHD,"Illness, injury, bereavement, stress in last 2 years: Death of a spouse or partner",Simple mode,-1.508692109,773.3943618,0.998443768,0.221199093,0,Inf,3.62E-27,4.32E-27,0.964007176
ADHD,Current employment status: Unemployed,Weighted mode,0.76853285,394.7182063,0.998446719,2.156599876,0,Inf,1.31E-27,1.37E-27,0.437673351
PTSD,Unable to work because of sickness or disability,Simple mode,-19.13540047,9857.690084,0.998451357,4.89E-09,0,Inf,0.000254644,0.000252594,0.299104165
ALZ,Current employment status: Unemployed,Weighted mode,-4.142398444,2150.379646,0.998463189,0.015884707,0,Inf,0.39439718,0.459025409,0.440608342
ED,Chickenpox,Simple mode,4.868419757,2539.226246,0.9984705,130.1151408,0,Inf,0.432852819,0.439385002,0.869913031
ASD,Operative procedures,Simple mode,1.519600281,794.2485658,0.998473669,4.570397955,0,Inf,8.10E-36,8.16E-36,0.376680089
ADHD,Type 1 diabetes ,Inverse variance weighted,1.26E-05,0.006657863,0.998495969,1.0000126,0.9870478,1.013147692,0.030177917,0.032413911,0.44792816
BP,Caffeine,Weighted mode,7.900885271,4192.662475,0.998496618,2699.671211,0,Inf,0.165535111,0.165958161,0.347532961
ADHD,Current employment status: Unemployed,Weighted mode,0.76853285,409.1880561,0.998501646,2.156599876,0,Inf,1.31E-27,1.37E-27,0.437673351
ASD,Mumps,Weighted mode,-0.008317217,4.445792471,0.998507486,0.991717275,0.000162949,6035.63306,9.37E-07,6.22E-07,0.021361089
ALZ,Current employment status: Unemployed,Simple mode,-4.142398444,2260.571487,0.998538101,0.015884707,0,Inf,0.39439718,0.459025409,0.440608342
BP,Iron intake,Weighted mode,0.813947153,445.5206184,0.998542505,2.256798358,0,Inf,0.425825758,0.422716305,0.225977787
ASD,"Illness, injury, bereavement, stress in last 2 years: Death of a spouse or partner",Simple mode,-4.913281875,2711.437011,0.998554384,0.007348332,0,Inf,3.62E-27,4.32E-27,0.964007176
ASD,Operative procedures,Weighted mode,1.519600281,838.9103577,0.998554927,4.570397955,0,Inf,8.10E-36,8.16E-36,0.376680089
ED,Chickenpox,Weighted mode,4.868419757,2702.667037,0.998562995,130.1151408,0,Inf,0.432852819,0.439385002,0.869913031
ADHD,"Illness, injury, bereavement, stress in last 2 years: Death of a spouse or partner",Weighted mode,-1.508692109,851.9913807,0.998587332,0.221199093,0,Inf,3.62E-27,4.32E-27,0.964007176
BP,Caffeine,Simple mode,7.900885271,4487.757089,0.998595473,2699.671211,0,Inf,0.165535111,0.165958161,0.347532961
ED,Caffeine,Simple mode,-1.137229307,654.7487317,0.998614398,0.320706371,0,Inf,0.165535111,0.165958161,0.347532961
ED,Caffeine,Weighted mode,-1.137229307,654.7584475,0.998614418,0.320706371,0,Inf,0.165535111,0.165958161,0.347532961
ASD,"Illness, injury, bereavement, stress in last 2 years: Death of a spouse or partner",Weighted mode,-4.913281875,2880.999523,0.998639467,0.007348332,0,Inf,3.62E-27,4.32E-27,0.964007176
ALZ,Unable to work because of sickness or disability,Weighted mode,-14.51575528,9388.801812,0.998766558,4.96E-07,0,Inf,0.39439718,0.459025409,0.185533544
PTSD,Viral infection,Weighted mode,-14.73078901,9707.712082,0.998789466,4.00E-07,0,Inf,4.70E-07,5.05E-07,0.656918281
OCD,Unable to work because of sickness or disability,Simple mode,6.939761105,4658.66766,0.998811603,1032.523521,0,Inf,0.000254644,0.000252594,0.299104165
ALZ,Unable to work because of sickness or disability,Simple mode,-14.51575528,9977.899955,0.998839381,4.96E-07,0,Inf,0.39439718,0.459025409,0.185533544
ADHD,Behauvioural and emotional disorders with onset usually occuring in childhood and adolescence,Simple mode,6.078279389,4207.090451,0.998847416,436.277884,0,Inf,5.57E-09,1.67E-09,0.000624709
ADHD,Behauvioural and emotional disorders with onset usually occuring in childhood and adolescence,Weighted mode,6.078279389,4212.820057,0.998848984,436.277884,0,Inf,5.57E-09,1.67E-09,0.000624709
ALZ,Caffeine,Weighted mode,-1.915484304,1355.942463,0.998873008,0.147270492,0,Inf,0.39439718,0.459025409,0.906984231
PTSD,Viral infection,Simple mode,-14.73078901,10512.58623,0.998882148,4.00E-07,0,Inf,4.70E-07,5.05E-07,0.656918281
OCD,Unable to work because of sickness or disability,Weighted mode,6.939761105,4996.161281,0.99889188,1032.523521,0,Inf,0.000254644,0.000252594,0.299104165
ALZ,Caffeine,Simple mode,-1.915484304,1402.394683,0.998910338,0.147270492,0,Inf,0.39439718,0.459025409,0.906984231
ED,Unable to work because of sickness or disability,Simple mode,-4.112734603,3235.47497,0.998985952,0.016362967,0,Inf,0.08396925,0.086891469,0.9157505
OCD,Behauvioural and emotional disorders with onset usually occuring in childhood and adolescence,Weighted median,2.05E-05,0.016447273,0.999003358,1.0000205,0.968297257,1.032783057,0.164875089,0.156295631,0.070420239
ED,Unable to work because of sickness or disability,Weighted mode,-4.112734603,3318.695394,0.99901138,0.016362967,0,Inf,0.08396925,0.086891469,0.9157505
ALZ,Unspecified maternal hypertension,Weighted mode,0.219062227,188.2115775,0.999071407,1.244908741,7.69E-161,2.01E+160,0.39439718,0.459025409,0.780722514
ANX,Viral infection,Simple mode,18.6103081,16518.09309,0.999101204,120879906.2,0,Inf,3.36E-23,4.02E-23,0.999304449
ADHD,Rubella vaccination,Simple mode,0.303891859,278.4023609,0.999129196,1.355122504,1.42E-237,1.30E+237,3.15E-10,3.11E-10,0.317387409
ADHD,Rubella vaccination,Weighted mode,0.303891859,278.7609969,0.999130316,1.355122504,7.01E-238,2.62E+237,3.15E-10,3.11E-10,0.317387409
ALZ,Unspecified maternal hypertension,Simple mode,0.219062227,202.992359,0.999139022,1.244908741,2.02E-173,7.69E+172,0.39439718,0.459025409,0.780722514
ASD,Rubella vaccination,Weighted mode,0.33817085,321.7189496,0.999161408,1.40238008,1.97E-274,9.99E+273,3.15E-10,3.11E-10,0.317387409
ANX,Viral infection,Weighted mode,18.6103081,17723.62927,0.999162339,120879906.2,0,Inf,3.36E-23,4.02E-23,0.999304449
ASD,Rubella vaccination,Simple mode,0.33817085,344.746114,0.999217421,1.40238008,4.93E-294,3.99E+293,3.15E-10,3.11E-10,0.317387409
ED,Living alone,Weighted mode,0.037990252,39.34546695,0.999229729,1.038721107,3.35E-34,3.22E+33,0.38827519,0.393915525,0.750780149
BP,Rubella vaccination,Weighted mode,-0.502824057,522.9555618,0.999232905,0.604820199,0,Inf,0.508955412,0.511829517,0.390441143
ASD,Allergic rhinitis ,Inverse variance weighted,7.28E-05,0.07826065,0.999257496,1.000072803,0.857856816,1.165865435,NA,0.464966113,NA
BP,Rubella vaccination,Simple mode,-0.502824057,548.0482745,0.999268027,0.604820199,0,Inf,0.508955412,0.511829517,0.390441143
SCZ,Unspecified maternal hypertension,Simple mode,-0.009031377,10.11941756,0.999287975,0.991009283,2.41E-09,407286342.6,0.27123836,0.272223047,0.371759617
SCZ,Unspecified maternal hypertension,Weighted mode,-0.009031377,10.28628834,0.999299526,0.991009283,1.74E-09,564862993,0.27123836,0.272223047,0.371759617
ED,Living alone,Simple mode,0.037990252,43.27723669,0.999299709,1.038721107,1.51E-37,7.16E+36,0.38827519,0.393915525,0.750780149
OCD,Behauvioural and emotional disorders with onset usually occuring in childhood and adolescence,Simple mode,115.0764388,134700.014,0.999318433,9.49E+49,0,Inf,0.164875089,0.156295631,0.070420239
PTSD,Rubella vaccination,Weighted mode,-0.150684186,178.0973683,0.999324988,0.860119293,2.16E-152,3.42E+151,0.017031269,0.017281105,0.444404848
DEP,Rubella vaccination,Weighted mode,-0.033770746,40.70244649,0.999338058,0.96679312,2.18E-35,4.29E+34,0.508955412,0.511829517,0.390441143
DEP,Rubella vaccination,Simple mode,-0.033770746,42.60708253,0.999367649,0.96679312,5.22E-37,1.79E+36,0.508955412,0.511829517,0.390441143
PTSD,Rubella vaccination,Simple mode,-0.150684186,190.6693995,0.999369496,0.860119293,4.30E-163,1.72E+162,0.017031269,0.017281105,0.444404848
OCD,Behauvioural and emotional disorders with onset usually occuring in childhood and adolescence,Weighted mode,115.0764388,157615.2806,0.999417524,9.49E+49,0,Inf,0.164875089,0.156295631,0.070420239
ASD,Current employment status: Unemployed,Weighted mode,-0.089031796,142.9078882,0.999502985,0.914816486,2.07E-122,4.05E+121,1.31E-27,1.37E-27,0.437673351
ASD,Current employment status: Unemployed,Simple mode,-0.089031796,144.7039904,0.999509154,0.914816486,6.12E-124,1.37E+123,1.31E-27,1.37E-27,0.437673351
SCZ,Unable to work because of sickness or disability,Weighted mode,6.419545745,10731.23905,0.999522752,613.7242635,0,Inf,0.000254644,0.000252594,0.299104165
SCZ,Unable to work because of sickness or disability,Simple mode,6.419545745,11428.00736,0.99955185,613.7242635,0,Inf,0.000254644,0.000252594,0.299104165
ASD,Behauvioural and emotional disorders with onset usually occuring in childhood and adolescence,Simple mode,-12.63398838,22712.44542,0.999556221,3.26E-06,0,Inf,5.57E-09,1.67E-09,0.000624709
ASD,Current employment status: Unemployed,Simple mode,-0.089031796,160.8054408,0.999558302,0.914816486,1.20E-137,6.95E+136,1.31E-27,1.37E-27,0.437673351
ASD,Current employment status: Unemployed,Weighted mode,-0.089031796,163.3415131,0.99956516,0.914816486,8.36E-140,1.00E+139,1.31E-27,1.37E-27,0.437673351
ASD,Behauvioural and emotional disorders with onset usually occuring in childhood and adolescence,Weighted mode,-12.63398838,23937.68259,0.999578936,3.26E-06,0,Inf,5.57E-09,1.67E-09,0.000624709
BP,Unable to work because of sickness or disability,Simple mode,-6.441992573,12669.77374,0.99959436,0.001593229,0,Inf,0.08396925,0.086891469,0.9157505
SCZ,Caffeine,Weighted mode,-0.373036501,742.5964249,0.999599242,0.688640096,0,Inf,3.31E-07,3.44E-07,0.479720895
BP,Unable to work because of sickness or disability,Weighted mode,-6.441992573,12862.61332,0.999600441,0.001593229,0,Inf,0.08396925,0.086891469,0.9157505
SCZ,Caffeine,Simple mode,-0.373036501,779.0114791,0.999617975,0.688640096,0,Inf,3.31E-07,3.44E-07,0.479720895
ADHD,Unable to work because of sickness or disability,Simple mode,3.074948367,6834.995061,0.999641098,21.64876409,0,Inf,4.62E-43,5.56E-43,0.728913603
ADHD,Unable to work because of sickness or disability,Weighted mode,3.074948367,7126.11893,0.99965576,21.64876409,0,Inf,4.62E-43,5.56E-43,0.728913603
SCZ,Rubella vaccination,Weighted mode,0.131862963,328.2030291,0.999679463,1.140951956,4.84E-280,2.69E+279,0.017031269,0.017281105,0.444404848
SCZ,Rubella vaccination,Simple mode,0.131862963,365.8862661,0.999712475,1.140951956,4.06059868110329e-312,Inf,0.017031269,0.017281105,0.444404848
ALZ,Rubella vaccination,Weighted mode,-0.030175117,114.6247059,0.999789972,0.970275607,2.61E-98,3.61E+97,0.39439718,0.459025409,0.991281933
ALZ,Rubella vaccination,Simple mode,-0.030175117,123.6705611,0.999805335,0.970275607,5.20E-106,1.81E+105,0.39439718,0.459025409,0.991281933
PTSD,Behauvioural and emotional disorders with onset usually occuring in childhood and adolescence,Simple mode,-24.23874895,111106.5152,0.999825951,2.97E-11,0,Inf,0.164875089,0.156295631,0.070420239
